user_id,outstanding,credit_limit,bill,total_cash_usage,total_retail_usage,remaining_bill
2733,2862886,3.00E+06,2861839,0,0,2817987
2734,1949156,3.00E+06,1884207,0,7150,1920279
2735,9883757,9.00E+06,8872841,0,0,9670215
2736,3355009,3.00E+06,3254238,0,0,3329220
2737,40900,5.00E+06,21955,0,0,0
2738,8917242,2.00E+07,8732873,0,0,8922927
2739,3478879,6.00E+06,1785067,0,0,3649871
2740,6029687,9.00E+06,1359799,0,0,0
2741,45220,1.00E+07,35443,0,0,13353
2742,34484,1.00E+07,38368,0,0,0
2743,6312658,9.00E+06,2863465,2.00E+06,0,6464368
2744,4726943,5.00E+06,4910195,0,15000,4702338
2745,3859402,5.00E+06,3865322,0,0,3829442
2746,5415945,6.00E+06,4805103,0,0,5457770
2747,29496,1.00E+08,26500,0,68000,0
2748,12465537,8.20E+07,6171619,0,3.00E+06,10611248
2749,531745,3.00E+06,178500,0,0,380384
2750,5391432,5.00E+06,3943847,5.00E+05,1274036,3630419
2751,172010,5.00E+06,125709,0,0,174541
2752,3425249,3.00E+06,3323666,0,0,3414680
2753,28974744,5.00E+07,21149062,0,4836844,22059045
2754,4994492,9.00E+06,5138335,0,0,4972063
2755,5936310,5.00E+06,5775578,0,0,5941648
2756,1681052,1.40E+07,1588692,0,149747,0
2757,831609,3.90E+07,504339,0,528500,0
2758,5171076,6.00E+06,5170353,0,18000,5167194
2759,26530,6.00E+06,31718,0,93,29345
2760,33658213,3.00E+07,32197329,0,2807662,34153741
2761,66355,1.00E+07,62000,0,0,0
2762,5764140,5.00E+06,2594831,0,436216,3635626
2763,2309817,1.80E+07,857654,0,297000,0
2764,3375670,8.00E+06,501238,0,0,0
2765,15122148,1.60E+07,11184736,9.00E+05,4654956,13436870
2766,2854034,3.00E+06,2774924,0,11007,2856990
2767,3611701,4.00E+06,4260310,0,0,3828386
2768,18191477,6.50E+07,17395314,0,0,13847905
2769,10744982,1.50E+07,405616,0,0,0
2770,930584,5.00E+06,884354,0,442751,0
2771,66435,1.00E+07,92249,0,0,0
2772,4594088,5.00E+06,4644297,0,0,4575213
2773,45962361,6.10E+07,47086346,0,946000,46627679
2774,1780321,9.00E+07,1443339,0,1522000,1943429
2775,9978420,1.00E+07,9833341,0,0,9967033
2776,2534141,3.00E+06,594978,0,0,2427613
2777,1069925,4.00E+06,1124046,0,0,1130786
2778,4353193,4.00E+06,4186472,0,198000,4327068
2779,5541824,5.00E+06,4837425,0,0,5414903
2780,4452703,8.00E+06,4018915,0,0,4446423
2781,648139,7.00E+06,642313,0,671200,139330
2782,1534283,3.00E+06,1488078,0,885200,1505392
2783,716355,7.00E+06,352901,0,2871,411415
2784,98596903,7.90E+07,63551200,0,0,99930662
2785,4714649,4.00E+06,4745039,0,0,4691569
2786,5744846,6.00E+06,6747398,0,0,5556056
2787,33651117,3.30E+07,3.00E+07,0,4368400,30140122
2788,7249586,6.00E+06,7243028,0,437120,7231116
2789,3251959,3.00E+06,3250138,0,60000,3267009
2790,107740,2.00E+07,1.00E+05,0,515,0
2791,3524308,3.00E+06,2943891,0,447400,3495268
2792,8743179,1.30E+07,4869398,0,7231539,13855668
2793,12009366,1.00E+07,11428170,0,2704012,13663444
2794,22063766,2.00E+07,7338143,0,0,21248237
2795,56774699,5.00E+07,54898928,0,0,55293627
2796,19471901,2.00E+07,22356288,3.00E+05,361350,19473107
2797,5564217,5.00E+06,1913089,0,1546428,0
2798,18539261,2.60E+07,18336736,0,0,18558261
2799,45414,1.80E+08,35000,0,0,21989
2800,5439846,1.00E+07,773212,0,3959828,1084496
2801,1174200,1.00E+07,420025,0,0,589617
2802,1020701,3.00E+06,253561,0,897819,0
2803,14982444,1.50E+07,14133057,0,13367000,0
2804,8597441,8500000,3291946,0,1471644,5640218
2805,2208258,5.00E+06,1721103,0,413250,1943132
2806,72939,6.00E+06,58587,0,190,52174
2807,20696198,2.00E+07,20693233,0,0,20217141
2808,5962467,1.20E+07,4714542,0,1171100,0
2809,614910,5.00E+06,125044,0,564250,0
2810,3984827,6.30E+07,1550149,0,2053761,0
2811,45992694,5.40E+07,43659360,0,42286568,0
2812,10304928,9.00E+06,5054408,0,4559800,0
2813,134600126,1.15E+08,94845775,0,87468658,1.33E+08
2814,5963784,5.00E+06,5958361,0,251275,5949515
2815,5288014,6.00E+06,5442952,0,0,5327740
2816,88137,1.50E+07,77057,0,0,0
2817,32951693,3.00E+07,13770232,0,0,29698390
2818,48758,1.40E+07,21518,0,0,0
2819,286443,5.00E+06,303502,0,0,303502
2820,2240627,3.00E+06,1248945,0,0,1314103
2821,25490159,8.80E+07,3938389,0,1626716,0
2822,3108449,3.00E+06,3007042,0,3.00E+06,0
2823,68833776,6.50E+07,62765679,0,0,61390114
2824,3296644,1.50E+07,3249165,0,1829442,0
2825,8079000,7.00E+06,8076331,0,0,8109835
2826,65316,6.70E+07,53845,0,0,99440
2827,10771117,1.00E+07,10781395,0,0,10739372
2828,1395713,3.00E+06,1354066,0,970369,0
2829,12712158,2.00E+07,6696922,3500000,885350,11722528
2830,1242434,7.00E+06,1223208,0,254771,1461974
2831,4755332,7.00E+06,2926125,0,0,2114581
2832,412272,3.00E+06,199400,0,185820,0
2833,23075064,2.00E+07,20818958,0,0,19747920
2834,2792243,4.00E+06,2791531,0,0,2764663
2835,72056129,6.70E+07,25429871,0,675144,58861543
2836,13921161,6.00E+07,10253313,0,8421116,0
2837,365693,4.00E+06,327069,0,0,350987
2838,4779181,5.00E+06,3270692,0,129195,4600658
2839,516975,3.00E+07,450000,0,0,0
2840,13224510,1.40E+07,1.10E+07,0,0,13503296
2841,41143,3.00E+06,33207,0,0,32967
2842,11702031,1.50E+07,11279914,5.00E+05,7219533,0
2843,4571778,5.00E+06,2821381,0,0,2670642
2844,611578,1.40E+07,141340,0,624500,648139
2845,15129711,1.20E+07,14812280,2.00E+06,0,15323758
2846,3039017,4.00E+06,338009,0,0,2057694
2847,1930949,2.00E+07,1801007,0,329650,1764321
2848,4866955,2.00E+07,701078,0,0,0
2849,1402524,7.00E+06,619283,0,693932,0
2850,99133,8.00E+06,83909,0,79295,0
2851,15568858,5.00E+07,1683956,0,1846609,14409570
2852,6789490,3.30E+07,5571950,0,1499246,6246367
2853,37431067,6.00E+07,10397941,0,15655452,15832674
2854,11652028,1.00E+07,1018492,0,9500,3670783
2855,860773,5.00E+06,132000,0,840113,0
2856,1453797,6.00E+06,1220928,0,206758,1335276
2857,2986062,1.00E+07,2019574,0,0,3018901
2858,2702968,1.90E+07,1891042,0,2062220,2816463
2859,8443544,7.00E+06,8270850,0,0,8366053
2860,6526400,8.00E+07,1959775,0,4321591,0
2861,800310,2.00E+07,403200,0,438465,0
2862,790346,2.50E+07,787794,0,8678,741358
2863,5339719,5.00E+06,5142036,0,450598,5381465
2864,63022,6.00E+06,53628,0,0,40358
2865,7185008,7.00E+06,7034000,0,20000,7161873
2866,10082455,7.00E+06,9795006,0,1650442,9624144
2867,2988408,5.00E+06,244175,0,1162417,0
2868,6741955,1.00E+07,4075919,0,0,4529220
2869,3677699,2.20E+07,3814675,0,0,3608372
2870,4057024,4.00E+06,4347165,0,427824,3834025
2871,4454579,7.00E+06,2235486,0,639545,3197398
2872,28374373,2.50E+07,24084164,0,0,2.50E+07
2873,230832485,8.00E+07,2.27E+08,0,0,4.43E+08
2874,1950261,4.00E+06,854298,0,8002,2152309
2875,100465,3.00E+06,75136,0,79295,88411
2876,222565,8.70E+07,188395,0,0,0
2877,12396029,6.70E+07,5265060,0,5050643,14365329
2878,3380212,3.00E+06,3385243,0,363350,3383850
2879,29665121,5.00E+07,1766667,0,35206245,0
2880,30214107,3.00E+07,29464247,0,0,29769753
2881,1272500,4.00E+06,726128,0,747000,1352944
2882,3561740,3.00E+06,3551593,0,0,3580199
2883,34999,2.50E+07,30870,0,0,0
2884,4005933,5.00E+06,2024189,0,0,3882980
2885,5436175,5.00E+06,5442732,0,15000,5415945
2886,5639077,8.00E+06,5172741,0,374721,5617741
2887,2511942,9.90E+07,180000,0,2043012,2250003
2888,7145488,7.00E+06,7716269,1100000,24000,7185789
2889,295218,1.70E+07,257464,0,0,265188
2890,23746794,2.20E+07,25610793,0,88000,24750222
2891,1972165,6.00E+06,1449511,0,1033300,1472795
2892,47142204,3.80E+07,42945172,0,0,46914531
2893,620586,2.20E+07,553000,0,0,679089
2894,8401582,2.60E+07,7256830,0,952000,8552287
2895,114768,5.00E+06,115048,0,0,21757
2896,7636569,6.00E+06,6023398,0,1834554,7776160
2897,6722386,7.00E+06,1238145,8.00E+05,299000,1522263
2898,224443,2.00E+07,145599,0,208285,0
2899,5129172,6.00E+06,793771,0,596550,0
2900,3194221,3.00E+06,2487707,0,390117,3184693
2901,4772438,5.00E+06,4169943,0,79000,4597854
2902,127000,3.80E+07,126826,0,9500,99572
2903,132613,2.90E+07,126826,0,0,132149
2904,12546489,2.00E+07,1282000,0,49252,0
2905,5433699,7.00E+06,5263423,0,0,5284094
2906,8952000,8.00E+06,8804632,0,8712650,0
2907,54123829,4.40E+07,47542354,2400000,9492914,51716359
2908,5673864,2.90E+07,2384668,0,1024768,0
2909,6723865,6.00E+06,6552786,0,1554482,6623586
2910,7921674,1.00E+07,6368588,0,664980,7874980
2911,26248494,6.60E+07,2343015,0,0,0
2912,4033598,4.00E+06,4022324,0,12000,4.00E+06
2913,8912120,8.00E+06,8966763,0,2306201,10444813
2914,4797576,5.00E+06,3972728,0,0,4313401
2915,3835444,7.00E+06,2715699,0,1218900,0
2916,240042577,8.00E+07,5814745,0,118100,1.72E+08
2917,5252317,2.30E+07,1507013,0,410531,183337
2918,2996107,2.20E+07,650833,0,0,0
2919,13135217,1.20E+07,1590637,0,253000,0
2920,3366721,6.00E+06,3318555,0,0,3399775
2921,43967323,8.30E+07,42095078,0,598400,31433267
2922,3210604,3.00E+06,3210950,0,504260,3193301
2923,5549205,6.00E+06,3490754,2.00E+05,472535,5547117
2924,820367,6.40E+07,820367,0,0,0
2925,15967716,3.80E+07,14466773,0,2897166,16208276
2926,10519862,2.50E+07,10378349,0,1728078,10534473
2927,1303793,1.20E+07,390351,0,0,0
2928,8890518,1.00E+07,1897585,0,0,0
2929,410337,5.60E+07,150798,0,0,0
2930,8097562,1.20E+07,3916819,0,4413954,0
2931,3054778,6.00E+06,1492575,0,1891845,2832518
2932,3095166,3.00E+06,2922626,0,0,3128017
2933,5623336,5.00E+06,1472338,0,4574999,0
2934,24802,2.00E+07,48456,0,300,0
2935,4779020,4.00E+06,2072824,0,2417283,4801676
2936,21981712,2.20E+07,1751481,0,0,15309855
2937,3030971,3.00E+06,647110,0,2363900,2828012
2938,8686305,7.00E+06,6382572,0,640000,8462080
2939,8744593,7.00E+06,5432980,0,640000,0
2940,3841002,4.00E+06,3851616,0,60000,3726616
2941,7631938,8.00E+06,7480904,0,545900,7557922
2942,628659,3.00E+06,611078,0,71433,0
2943,3306348,3.00E+06,3200406,0,0,3311513
2944,107128,5.00E+06,86146,0,14265,0
2945,24410335,3.70E+07,5744518,0,4306354,0
2946,3122162,3.00E+06,2954950,0,1439940,3037615
2947,635695,6.00E+06,352640,0,512326,0
2948,6699015,9.00E+06,375132,0,6447000,5934409
2949,83910,4.00E+06,63691,0,0,88432
2950,4850589,4.00E+06,4670004,0,0,4821850
2951,27870273,5.70E+07,16680636,0,578000,10835158
2952,8273299,8.00E+06,8135598,0,0,8278976
2953,5490057,1.50E+07,2722900,0,1335000,0
2954,21615805,3.00E+07,21239836,0,9500,21377092
2955,2289119,4.00E+06,529667,0,170400,0
2956,85003,4.00E+06,66634,0,126,81922
2957,475734,3.00E+06,462795,0,0,0
2958,6289804,6.00E+06,6153018,0,0,6205135
2959,2523652,3.00E+06,229209,0,1848000,1306668
2960,10223150,8.00E+06,9716194,0,0,833340
2961,1436228,3.00E+06,33115,0,1287500,529553
2962,1174059,9.00E+06,313021,0,0,0
2963,4407597,8.00E+06,2737745,0,2684819,3482816
2964,47982921,5.50E+07,23781764,0,4812755,0
2965,31646084,4.10E+07,18892014,0,1.30E+07,20107243
2966,4233582,8.00E+06,253948,0,2885700,0
2967,4131327,5.00E+06,3983095,0,0,4112250
2968,4573616,4.00E+06,1609136,0,1909000,63990
2969,6481324,7.00E+06,6340961,0,539000,6348318
2970,6591967,8.00E+06,8736384,0,0,6591967
2971,21322914,2.00E+07,21184424,1100000,0,21723013
2972,14430928,4.00E+07,6455281,0,8355246,11112317
2973,51335136,1.48E+08,26506574,0,1247641,0
2974,43091,6.00E+06,56187,0,0,0
2975,5798386,5.00E+06,5658644,0,604100,5692096
2976,4339452,4.00E+06,3949988,0,639000,4614499
2977,8729017,8.00E+06,8693392,0,64990,8727228
2978,7176773,1.00E+07,1200000,0,5184394,0
2979,8933104,5.00E+06,8945526,0,0,8961122
2980,2662240,8.00E+06,2066199,0,0,2568550
2981,6093768,7.00E+06,5972272,0,23945,5971002
2982,2115642,5.80E+07,1226780,0,7937,0
2983,2875958,3.00E+06,2866185,0,1932112,2850434
2984,1336430,3.00E+06,1339565,0,0,1376734
2985,17457583,2.00E+07,17185537,0,0,15680181
2986,21846121,4.00E+07,4530037,5.00E+05,4305125,0
2987,5554620,5.00E+06,2471232,0,0,3151286
2988,5691272,2.30E+07,5765827,0,0,6028064
2989,7180285,7.00E+06,7032196,0,0,7176819
2990,18214738,6.10E+07,17395314,0,1612469,16776385
2991,6732603,6.00E+06,6785648,0,0,6704874
2992,558022,3.00E+06,149149,0,0,563685
2993,5967546,3.00E+07,2378794,0,4230288,7188500
2994,42337498,3.00E+07,4.40E+07,0,0,42349773
2995,11873736,2.00E+07,8536471,0,1126760,8234818
2996,8720734,5.10E+07,694329,0,3942272,1836264
2997,9856455,1.00E+07,3420942,0,524500,1819000
2998,1207428,6.00E+07,342225,0,684840,0
2999,5856468,5.00E+06,5621200,0,1023401,5818580
3000,27075,7.00E+06,39222,0,25000,0
3001,5595686,1.00E+07,4231667,0,1212146,4965272
3002,54590,3.00E+06,40102,0,0,0
3003,4738977,5.80E+07,3233795,0,4157665,0
3004,121568938,1.10E+08,27708483,0,0,1.21E+08
3005,2782837,1.00E+07,1552068,0,366380,2823813
3006,6011166,7.00E+06,3632210,0,1428000,6645752
3007,9307125,8.00E+06,8592290,0,1456672,9282290
3008,41382,2.00E+07,45457,0,9721,0
3009,19035753,5.10E+07,10539920,0,10391603,17844377
3010,24213862,9.80E+07,3845220,0,19385891,6662158
3011,23062678,2.50E+07,1472187,0,0,22594228
3012,14558371,1.60E+07,14569934,0,1280325,14569934
3013,12768340,1.20E+07,5876401,0,8018820,0
3014,7794624,1.50E+07,7625939,0,0,7805607
3015,2538183,3.00E+06,439000,0,8332,0
3016,890090,8.00E+07,892396,0,70000,1008404
3017,70218832,7.00E+07,34827686,0,85563086,0
3018,6896083,7.00E+06,2819008,0,0,5285060
3019,11002587,7.00E+07,6685618,0,1422285,8033616
3020,34278922,3.40E+07,31398360,0,1244802,30555536
3021,2419815,4.00E+06,575548,0,569442,0
3022,315900,5.00E+06,165000,0,126999,0
3023,4439907,4.90E+07,4449944,0,0,4887207
3024,5171076,6.00E+06,4468331,0,0,0
3025,4826589,4.00E+06,4681408,0,0,4730381
3026,41382,5.00E+06,25710,0,0,0
3027,85910,4.00E+07,77386,0,95,69839
3028,37507353,3.50E+07,33602698,0,2800000,38137491
3029,3425249,2.00E+07,3453289,0,0,3390768
3030,5503853,8.00E+06,5463245,0,2233998,6091121
3031,7182277,7.00E+06,175034,0,6719824,6823282
3032,3412145,6.00E+06,2349449,0,1328895,3410650
3033,4191354,7.00E+06,4144189,0,0,4288225
3034,1604240,1.90E+07,786434,0,683955,1274617
3035,4680416,1.50E+07,963914,0,0,0
3036,2226882,3.00E+06,1922539,0,190377,1787697
3037,4402957,5.00E+06,4819812,0,0,4213263
3038,2127540,1.00E+07,2117629,0,0,2086348
3039,5469965,7.00E+06,5463245,0,2233998,0
3040,2139373,5.00E+06,2079238,0,81010,2141615
3041,663112,3.00E+06,442050,0,255541,646050
3042,5147397,5.00E+06,5007495,0,0,0
3043,18153361,1.80E+07,7643419,0,5392271,11898491
3044,320654,1.50E+07,52543,0,212220,0
3045,4184838,5.00E+06,4163744,0,0,4135670
3046,112670,1.30E+07,105144,0,0,0
3047,8081429,8.00E+06,7802817,0,0,0
3048,19997009,2.00E+07,19877047,0,195500,19899413
3049,38870884,6.20E+07,19123532,0,6899801,9607353
3050,5970576,3.00E+06,5579255,0,269998,5483803
3051,7505457,8.00E+06,6749952,0,2414986,7700770
3052,2174990,3.00E+06,1630210,290000,0,2511061
3053,9730880,9.00E+06,7355577,0,2937674,10268505
3054,4053616,6.00E+06,3919338,0,0,4019952
3055,12994691,1.30E+07,13175514,0,1675060,1.30E+07
3056,5442996,6.70E+07,2283315,0,0,0
3057,26891077,3.00E+07,25423088,0,1699900,24402998
3058,409741,3.00E+06,329492,0,48000,0
3059,8013663,2.00E+07,7757152,1500000,0,8089776
3060,5309314,5.00E+06,5315541,0,0,5315541
3061,2368301,6.30E+07,2005890,0,1680891,0
3062,10214475,1.00E+07,11748268,8.00E+05,741400,10200305
3063,10361402,1.10E+07,2220333,0,524500,7912816
3064,2299331,1.50E+07,2177406,0,1568200,0
3065,1895000,3.00E+06,813335,0,755480,1680266
3066,1816423,4.00E+06,151000,0,2429227,0
3067,5840484,5.00E+06,5669933,0,0,0
3068,2430679,3.00E+06,2510000,0,9515,0
3069,6565578,7.00E+06,6559184,0,26745,6586713
3070,3421325,5.00E+06,3403177,0,0,3342896
3071,3026046,3.00E+06,3028750,0,12000,3.00E+06
3072,2180078,5.00E+06,2182846,0,0,1608564
3073,28406460,2.90E+07,27450768,0,1268360,27303095
3074,79122730,1.00E+08,7816773,0,85190486,0
3075,6395259,8.00E+06,6393331,0,341890,6333484
3076,3363329,3.00E+06,3358979,0,12000,3458478
3077,5516008,5.00E+06,5523273,2.00E+05,0,5598602
3078,1361717,1.00E+07,201967,0,0,0
3079,17142988,3.50E+07,13280315,0,2663018,1.70E+07
3080,4490954,5.00E+06,3642254,0,660074,4740738
3081,3094369,3.00E+06,3086806,0,0,0
3082,42991,1.30E+07,32378,0,12000,0
3083,9896483,8.00E+06,9898563,0,0,9824622
3084,293698,6.00E+06,235865,0,51300,0
3085,381000,8.40E+07,362767,0,0,0
3086,16679616,1.90E+07,12442752,1500000,4613427,11540137
3087,8084146,1.00E+07,8079000,0,0,7709494
3088,6206641,2.70E+07,6047427,0,0,6183981
3089,30803520,3.00E+07,31202358,0,0,30811732
3090,248988,1.30E+07,166662,0,138571,226810
3091,1187905,6.20E+07,553607,0,0,0
3092,6448006,1.00E+07,2442275,0,3035709,0
3093,30902,5.00E+06,34394,0,0,0
3094,6048859,8.50E+07,3910340,0,0,5249079
3095,916825,8.00E+06,151540,0,908126,0
3096,3867429,5.00E+06,3904197,0,0,3828386
3097,46227,7.00E+06,60420,0,0,61992
3098,3142872,3.00E+06,2698777,0,367997,0
3099,7980784,1.90E+07,4252443,0,1327251,0
3100,69958620,6.50E+07,4.80E+07,0,0,5720867
3101,879629,5.00E+06,856263,0,0,844622
3102,7417294,8.00E+06,7464537,0,24000,7378201
3103,504120,4.50E+07,79403,0,427612,0
3104,43613057,4.00E+07,39150396,0,5581172,43189008
3105,4465170,6.00E+06,3845518,0,1219800,4432381
3106,4222832,8.00E+06,1657459,0,2625880,0
3107,5802265,8.00E+06,5648386,0,0,5663379
3108,2106114,3.00E+06,2094595,0,0,2071873
3109,3986874,4.00E+06,3356374,4.00E+05,0,3615133
3110,15471667,1.70E+07,15580198,0,401993,15449105
3111,3370135,3.00E+06,581860,0,12000,2500000
3112,112632151,9.70E+07,1.29E+08,0,0,1.12E+08
3113,1566158,7.00E+06,1560328,0,6096,1700548
3114,4989984,5.00E+06,4849764,0,0,5.00E+06
3115,20300200,2.00E+07,20328979,0,0,20213955
3116,4339534,4.00E+06,4131134,0,269998,4268512
3117,2431392,9.00E+06,355397,0,437998,0
3118,12502691,2.00E+07,5788609,0,4423387,5104120
3119,4593221,5.00E+06,4451008,0,46709,4494374
3120,5102933,5.00E+06,4956000,0,18000,5109465
3121,9501072,8.00E+06,9340318,1.00E+06,0,9773253
3122,3284943,3.00E+06,3190673,0,26000,3289552
3123,97666,2.00E+07,66634,0,14265,95279
3124,773394,5.00E+06,194880,0,483900,0
3125,44361813,4.50E+07,48126880,0,351100,0
3126,2967253,3.00E+06,961150,0,0,0
3127,29689077,2.50E+07,26533181,0,0,2.80E+07
3128,6256615,2.00E+07,1762184,0,179000,3375000
3129,5728172,2.10E+07,5765827,0,0,5419779
3130,4190039,4.00E+06,3028667,0,967623,4084439
3131,9266596,1.00E+07,9497961,1.00E+06,37777,9535351
3132,1023240,4.20E+07,977580,0,0,1025912
3133,1761057,6.00E+06,1758775,0,7215,1763594
3134,123374,9.00E+06,119781,0,0,93559
3135,1179550,3.00E+06,854877,4.00E+05,267249,1109913
3136,7001476,8.00E+06,5135072,0,302000,7022170
3137,3378590,3.00E+06,3372019,0,0,3401420
3138,3360148,4.00E+06,3268953,0,0,2768430
3139,2504730,7.00E+06,105833,0,2068457,0
3140,8090133,8.00E+06,8052396,0,756000,7318327
3141,11053779,5.20E+07,3893115,0,6251500,0
3142,7854443,1.00E+07,8903423,0,0,7798427
3143,7141227,7.00E+06,7142168,0,28000,7188139
3144,4186865,5.00E+06,1342213,0,2938387,829240
3145,12666004,1.50E+07,8153755,0,4095000,10142347
3146,3360741,5.00E+06,3318555,0,0,3294962
3147,9424301,8.00E+06,9436028,1500000,0,9357338
3148,55504,4.00E+06,26530,0,195,101136
3149,4020488,4500000,4156724,0,0,4048667
3150,22729066,2.00E+07,20367898,0,1131226,22612626
3151,5589399,5.00E+06,1345736,0,5948098,197025
3152,1756540,6.00E+06,1841500,0,0,1734004
3153,10691709,1.00E+07,10429422,0,45000,10853000
3154,15353066,2.00E+07,10923355,0,4845000,15848589
3155,1258764,7.00E+06,1010357,0,99000,0
3156,3246699,7.00E+06,1455942,0,412589,0
3157,16909560,1.70E+07,16541158,1.00E+06,596400,16296654
3158,172010,3.00E+06,131840,0,0,185958
3159,8385940,8.00E+06,8234912,0,0,8388574
3160,9172009,6.00E+06,8250849,0,1542998,8950771
3161,1609967,1.50E+07,1608950,0,113879,1826611
3162,7017400,6.00E+06,6102302,8.00E+05,0,5871065
3163,4777669,5.00E+06,4788176,0,316423,4815013
3164,3139194,3.00E+06,3049802,0,529982,3128646
3165,20603417,6.60E+07,25517189,0,0,21100760
3166,3150984,1.40E+07,634774,0,0,0
3167,3898524,5.00E+06,3778551,0,0,3853571
3168,5710939,6.00E+06,2014359,0,299000,4887260
3169,5878681,1.50E+07,4660804,0,0,4827367
3170,7500501,8.00E+06,7.00E+06,0,918200,7565819
3171,25537006,6.20E+07,8921802,0,7027880,1.60E+07
3172,26569538,2.60E+07,21360096,0,2.00E+07,0
3173,7016502,7.00E+06,7731157,0,420000,7060974
3174,80831676,1.00E+08,80484824,0,-1113166,76415524
3175,3307899,3.00E+06,3166255,0,12000,0
3176,3061012,3.00E+06,1294753,0,2093024,2828012
3177,20811578,3.90E+07,2.10E+07,0,1799000,1.80E+07
3178,8397563,1.20E+07,847228,0,32000,0
3179,21351357,2.00E+07,14756690,0,0,21377092
3180,4370058,1.40E+07,4168797,0,209000,1568015
3181,15194455,1.50E+07,9172171,0,7494265,13136860
3182,1877024,3.00E+06,512215,0,1041000,0
3183,5213972,1.00E+07,2117641,0,0,1678682
3184,237243,3.00E+06,193046,0,2207040,0
3185,61192,7.00E+06,23510,0,0,41549
3186,134750,5.30E+07,128863,0,0,0
3187,476104,1.40E+07,467197,0,-1037000,470983
3188,4409874,3.80E+07,2580297,0,936288,4402104
3189,742531,3.00E+06,57445,0,0,0
3190,2403304,3.00E+06,680924,0,1794752,1169816
3191,10648482,1.00E+07,5670049,0,0,9917315
3192,1837641,7.00E+06,1066939,0,1.00E+06,158451
3193,41145,1.00E+08,34394,0,0,49882
3194,27662874,8.00E+07,14669100,0,9620339,0
3195,229992,2.00E+07,145599,0,119400,0
3196,26153802,2.20E+07,26750861,0,96000,26227934
3197,84479881,8.20E+07,74614944,0,20238973,0
3198,15659751,1.70E+07,15869004,0,1011047,15676187
3199,7004631,3.60E+07,6620493,2.00E+06,0,6045283
3200,3091676,3.00E+06,3086816,0,0,3077800
3201,7606368,8.00E+06,7597014,0,242400,7718862
3202,128750,9.00E+06,125000,0,0,0
3203,323680,8.00E+06,305658,0,0,305980
3204,6657296,8.00E+07,4762620,0,3630797,0
3205,7344233,1.00E+07,8928570,0,30660,7694924
3206,2738046,1.00E+07,2739675,0,0,2724388
